# RandomSeed is not predefined. Generated seed value:  2926154337371075706
# VNS started at: 2023-10-21 14:35:56.308861
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'optimization_type': 'maximization', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/teaching/ones_count_problem/outputs/dimension_77.csv', 'outputFileNameAppendTimeStamp': False, 'outputFields': 'iteration, evaluation, best_solution.fitness_value, best_solution.argument()', 'outputMoments': 'after_algorithm, after_evaluation', 'inputFilePath': 'opt/single_objective/teaching/ones_count_problem/inputs/dimension_77.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 300, 'finishIterationsMax': 0, 'finishSecondsMax': 0, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': False, 'solutionEvaluationCacheMaxSize': 0, 'solutionDistanceCalculationCacheIsUsed': False, 'solutionDistanceCalculationCacheMaxSize': 0, 'additionalStatisticsKeep': 'None', 'additionalStatisticsMaxLocalOptimaCount': 7, 'kMin': 1, 'kMax': 3, 'localSearchType': 'local_search_best_improvement', 'solutionType': 'BitArray'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	best_solution_argument	
1	274	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	275	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	276	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	277	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	278	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	279	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	280	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	281	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	282	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	283	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	284	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	285	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	286	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	287	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	288	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	289	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	290	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	291	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	292	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	293	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	294	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	295	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	296	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	297	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	298	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	299	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	300	a_e	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
1	301	a_a	11110110001110000000111101101010111111010001000111001000010100110000101001000000	36	36	True	XXX	
